E	dosup	dosdw	Int
-44.65	7.17E-85	7.17E-85	7.69E-84
-44.64	7.17E-85	7.17E-85	7.70E-84
-44.63	7.17E-85	7.17E-85	7.72E-84
-44.62	7.17E-85	7.17E-85	7.73E-84
-44.61	7.17E-85	7.17E-85	7.75E-84
-44.6	7.17E-85	7.17E-85	7.76E-84
-44.59	7.17E-85	7.17E-85	7.78E-84
-44.58	7.17E-85	7.17E-85	7.79E-84
-44.57	7.17E-85	7.17E-85	7.81E-84
-44.56	7.17E-85	7.17E-85	7.82E-84
-44.55	7.17E-85	7.17E-85	7.83E-84
-44.54	7.17E-85	7.17E-85	7.85E-84
-44.53	7.17E-85	7.17E-85	7.86E-84
-44.52	7.17E-85	7.17E-85	7.88E-84
-44.51	7.17E-85	7.17E-85	7.89E-84
-44.5	7.17E-85	7.17E-85	7.91E-84
-44.49	7.17E-85	7.17E-85	7.92E-84
-44.48	7.17E-85	7.17E-85	7.93E-84
-44.47	7.17E-85	7.17E-85	7.95E-84
-44.46	7.17E-85	7.17E-85	7.96E-84
-44.45	7.17E-85	7.17E-85	7.98E-84
-44.44	7.17E-85	7.17E-85	7.99E-84
-44.43	7.17E-85	7.17E-85	8.01E-84
-44.42	7.17E-85	7.17E-85	8.02E-84
-44.41	7.17E-85	7.17E-85	8.03E-84
-44.4	7.17E-85	7.17E-85	8.05E-84
-44.39	7.17E-85	7.17E-85	8.06E-84
-44.38	7.17E-85	7.17E-85	8.08E-84
-44.37	7.17E-85	7.17E-85	8.09E-84
-44.36	7.17E-85	7.17E-85	8.11E-84
-44.35	7.17E-85	7.17E-85	8.12E-84
-44.34	7.17E-85	7.17E-85	8.14E-84
-44.33	7.17E-85	7.17E-85	8.15E-84
-44.32	7.17E-85	7.17E-85	8.16E-84
-44.31	7.17E-85	7.17E-85	8.18E-84
-44.3	7.17E-85	7.17E-85	8.19E-84
-44.29	7.17E-85	7.17E-85	8.21E-84
-44.28	7.17E-85	7.17E-85	8.22E-84
-44.27	7.17E-85	7.17E-85	8.24E-84
-44.26	7.17E-85	7.17E-85	8.25E-84
-44.25	7.17E-85	7.17E-85	8.26E-84
-44.24	7.17E-85	7.17E-85	8.28E-84
-44.23	7.17E-85	7.17E-85	8.29E-84
-44.22	7.17E-85	7.17E-85	8.31E-84
-44.21	7.17E-85	7.17E-85	8.32E-84
-44.2	7.17E-85	7.17E-85	8.34E-84
-44.19	7.17E-85	7.17E-85	8.35E-84
-44.18	7.17E-85	7.17E-85	8.36E-84
-44.17	7.17E-85	7.17E-85	8.38E-84
-44.16	7.17E-85	7.17E-85	8.39E-84
-44.15	7.17E-85	7.17E-85	8.41E-84
-44.14	7.17E-85	7.17E-85	8.42E-84
-44.13	7.17E-85	7.17E-85	8.44E-84
-44.12	7.17E-85	7.17E-85	8.45E-84
-44.11	7.17E-85	7.17E-85	8.46E-84
-44.1	7.17E-85	7.17E-85	8.48E-84
-44.09	7.17E-85	7.17E-85	8.49E-84
-44.08	7.17E-85	7.17E-85	8.51E-84
-44.07	7.17E-85	7.17E-85	8.52E-84
-44.06	7.17E-85	7.17E-85	8.54E-84
-44.05	7.17E-85	7.17E-85	8.55E-84
-44.04	7.17E-85	7.17E-85	8.57E-84
-44.03	7.17E-85	7.17E-85	8.58E-84
-44.02	7.17E-85	7.17E-85	8.59E-84
-44.01	7.17E-85	7.17E-85	8.61E-84
-44	7.17E-85	7.17E-85	8.62E-84
-43.99	7.17E-85	7.17E-85	8.64E-84
-43.98	7.17E-85	7.17E-85	8.65E-84
-43.97	7.17E-85	7.17E-85	8.67E-84
-43.96	7.17E-85	7.17E-85	8.68E-84
-43.95	7.17E-85	7.17E-85	8.69E-84
-43.94	7.17E-85	7.17E-85	8.71E-84
-43.93	7.17E-85	7.17E-85	8.72E-84
-43.92	7.17E-85	7.17E-85	8.74E-84
-43.91	7.17E-85	7.17E-85	8.75E-84
-43.9	7.17E-85	7.17E-85	8.77E-84
-43.89	7.17E-85	7.17E-85	8.78E-84
-43.88	7.17E-85	7.17E-85	8.79E-84
-43.87	7.17E-85	7.17E-85	8.81E-84
-43.86	7.17E-85	7.17E-85	8.82E-84
-43.85	7.17E-85	7.17E-85	8.84E-84
-43.84	7.17E-85	7.17E-85	8.85E-84
-43.83	7.17E-85	7.17E-85	8.87E-84
-43.82	7.17E-85	7.17E-85	8.88E-84
-43.81	7.17E-85	7.17E-85	8.90E-84
-43.8	7.17E-85	7.17E-85	8.91E-84
-43.79	7.17E-85	7.17E-85	8.92E-84
-43.78	7.17E-85	7.17E-85	8.94E-84
-43.77	7.17E-85	7.17E-85	8.95E-84
-43.76	7.17E-85	7.17E-85	8.97E-84
-43.75	7.17E-85	7.17E-85	8.98E-84
-43.74	7.17E-85	7.17E-85	9.00E-84
-43.73	7.17E-85	7.17E-85	9.01E-84
-43.72	7.17E-85	7.17E-85	9.02E-84
-43.71	7.17E-85	7.17E-85	9.04E-84
-43.7	7.17E-85	7.17E-85	9.05E-84
-43.69	7.17E-85	7.17E-85	9.07E-84
-43.68	7.17E-85	7.17E-85	9.08E-84
-43.67	7.17E-85	7.17E-85	9.10E-84
-43.66	7.17E-85	7.17E-85	9.11E-84
-43.65	7.17E-85	7.17E-85	9.12E-84
-43.64	7.17E-85	7.17E-85	9.14E-84
-43.63	7.17E-85	7.17E-85	9.15E-84
-43.62	7.17E-85	7.17E-85	9.17E-84
-43.61	7.17E-85	7.17E-85	9.18E-84
-43.6	7.17E-85	7.17E-85	9.20E-84
-43.59	7.17E-85	7.17E-85	9.21E-84
-43.58	7.17E-85	7.17E-85	9.23E-84
-43.57	7.17E-85	7.17E-85	9.24E-84
-43.56	7.17E-85	7.17E-85	9.25E-84
-43.55	7.17E-85	7.17E-85	9.27E-84
-43.54	7.17E-85	7.17E-85	9.28E-84
-43.53	7.17E-85	7.17E-85	9.30E-84
-43.52	7.17E-85	7.17E-85	9.31E-84
-43.51	7.17E-85	7.17E-85	9.33E-84
-43.5	7.17E-85	7.17E-85	9.34E-84
-43.49	7.17E-85	7.17E-85	9.35E-84
-43.48	7.17E-85	7.17E-85	9.37E-84
-43.47	7.17E-85	7.17E-85	9.38E-84
-43.46	7.17E-85	7.17E-85	9.40E-84
-43.45	7.17E-85	7.17E-85	9.41E-84
-43.44	7.17E-85	7.17E-85	9.43E-84
-43.43	7.17E-85	7.17E-85	9.44E-84
-43.42	7.17E-85	7.17E-85	9.45E-84
-43.41	7.17E-85	7.17E-85	9.47E-84
-43.4	7.17E-85	7.17E-85	9.48E-84
-43.39	7.17E-85	7.17E-85	9.50E-84
-43.38	7.17E-85	7.17E-85	9.51E-84
-43.37	7.17E-85	7.17E-85	9.53E-84
-43.36	7.17E-85	7.17E-85	9.54E-84
-43.35	7.17E-85	7.17E-85	9.56E-84
-43.34	7.17E-85	7.17E-85	9.57E-84
-43.33	7.17E-85	7.17E-85	9.58E-84
-43.32	7.17E-85	7.17E-85	9.60E-84
-43.31	7.17E-85	7.17E-85	9.61E-84
-43.3	7.17E-85	7.17E-85	9.63E-84
-43.29	7.17E-85	7.17E-85	9.64E-84
-43.28	7.17E-85	7.17E-85	9.66E-84
-43.27	7.17E-85	7.17E-85	9.67E-84
-43.26	7.17E-85	7.17E-85	9.68E-84
-43.25	7.17E-85	7.17E-85	9.70E-84
-43.24	7.17E-85	7.17E-85	9.71E-84
-43.23	7.17E-85	7.17E-85	9.73E-84
-43.22	7.17E-85	7.17E-85	9.74E-84
-43.21	7.17E-85	7.17E-85	9.76E-84
-43.2	7.17E-85	7.17E-85	9.77E-84
-43.19	7.17E-85	7.17E-85	9.78E-84
-43.18	7.17E-85	7.17E-85	9.80E-84
-43.17	7.17E-85	7.17E-85	9.81E-84
-43.16	7.17E-85	7.17E-85	9.83E-84
-43.15	7.17E-85	7.17E-85	9.84E-84
-43.14	7.17E-85	7.17E-85	9.86E-84
-43.13	7.17E-85	7.17E-85	9.87E-84
-43.12	7.17E-85	7.17E-85	9.89E-84
-43.11	7.17E-85	7.17E-85	9.90E-84
-43.1	7.17E-85	7.17E-85	9.91E-84
-43.09	7.17E-85	7.17E-85	9.93E-84
-43.08	7.17E-85	7.17E-85	9.94E-84
-43.07	7.17E-85	7.17E-85	9.96E-84
-43.06	7.17E-85	7.17E-85	9.97E-84
-43.05	7.17E-85	7.17E-85	9.99E-84
-43.04	7.17E-85	7.17E-85	1.00E-83
-43.03	7.17E-85	7.17E-85	1.00E-83
-43.02	7.17E-85	7.17E-85	1.00E-83
-43.01	7.17E-85	7.17E-85	1.00E-83
-43	7.17E-85	7.17E-85	1.01E-83
-42.99	7.17E-85	7.17E-85	1.01E-83
-42.98	7.17E-85	7.17E-85	1.01E-83
-42.97	7.17E-85	7.17E-85	1.01E-83
-42.96	7.17E-85	7.17E-85	1.01E-83
-42.95	7.17E-85	7.17E-85	1.01E-83
-42.94	7.17E-85	7.17E-85	1.01E-83
-42.93	7.17E-85	7.17E-85	1.02E-83
-42.92	7.17E-85	7.17E-85	1.02E-83
-42.91	7.17E-85	7.17E-85	1.02E-83
-42.9	7.17E-85	7.17E-85	1.02E-83
-42.89	7.17E-85	7.17E-85	1.02E-83
-42.88	7.17E-85	7.17E-85	1.02E-83
-42.87	7.17E-85	7.17E-85	1.02E-83
-42.86	7.17E-85	7.17E-85	1.03E-83
-42.85	7.17E-85	7.17E-85	1.03E-83
-42.84	7.17E-85	7.17E-85	1.03E-83
-42.83	7.17E-85	7.17E-85	1.03E-83
-42.82	7.17E-85	7.17E-85	1.03E-83
-42.81	7.17E-85	7.17E-85	1.03E-83
-42.8	7.17E-85	7.17E-85	1.03E-83
-42.79	7.17E-85	7.17E-85	1.04E-83
-42.78	7.17E-85	7.17E-85	1.04E-83
-42.77	7.17E-85	7.17E-85	1.04E-83
-42.76	7.17E-85	7.17E-85	1.04E-83
-42.75	7.17E-85	7.17E-85	1.04E-83
-42.74	7.17E-85	7.17E-85	1.04E-83
-42.73	7.17E-85	7.17E-85	1.04E-83
-42.72	7.17E-85	7.17E-85	1.05E-83
-42.71	7.17E-85	7.17E-85	1.05E-83
-42.7	7.17E-85	7.17E-85	1.05E-83
-42.69	7.17E-85	7.17E-85	1.05E-83
-42.68	7.17E-85	7.17E-85	1.05E-83
-42.67	7.17E-85	7.17E-85	1.05E-83
-42.66	7.17E-85	7.17E-85	1.05E-83
-42.65	7.17E-85	7.17E-85	1.06E-83
-42.64	7.17E-85	7.17E-85	1.06E-83
-42.63	7.17E-85	7.17E-85	1.06E-83
-42.62	7.17E-85	7.17E-85	1.06E-83
-42.61	7.17E-85	7.17E-85	1.06E-83
-42.6	7.17E-85	7.17E-85	1.06E-83
-42.59	7.17E-85	7.17E-85	1.07E-83
-42.58	7.17E-85	7.17E-85	1.07E-83
-42.57	7.17E-85	7.17E-85	1.07E-83
-42.56	7.17E-85	7.17E-85	1.07E-83
-42.55	7.17E-85	7.17E-85	1.07E-83
-42.54	7.17E-85	7.17E-85	1.07E-83
-42.53	7.17E-85	7.17E-85	1.07E-83
-42.52	7.17E-85	7.17E-85	1.08E-83
-42.51	7.17E-85	7.17E-85	1.08E-83
-42.5	7.17E-85	7.17E-85	1.08E-83
-42.49	7.17E-85	7.17E-85	1.08E-83
-42.48	7.17E-85	7.17E-85	1.08E-83
-42.47	7.17E-85	7.17E-85	1.08E-83
-42.46	7.17E-85	7.17E-85	1.08E-83
-42.45	7.17E-85	7.17E-85	1.09E-83
-42.44	7.17E-85	7.17E-85	1.09E-83
-42.43	7.17E-85	7.17E-85	1.09E-83
-42.42	7.17E-85	7.17E-85	1.09E-83
-42.41	7.17E-85	7.17E-85	1.09E-83
-42.4	7.17E-85	7.17E-85	1.09E-83
-42.39	7.17E-85	7.17E-85	1.09E-83
-42.38	7.17E-85	7.17E-85	1.10E-83
-42.37	7.17E-85	7.17E-85	1.10E-83
-42.36	7.17E-85	7.17E-85	1.10E-83
-42.35	7.17E-85	7.17E-85	1.10E-83
-42.34	7.17E-85	7.17E-85	1.10E-83
-42.33	7.17E-85	7.17E-85	1.10E-83
-42.32	7.17E-85	7.17E-85	1.10E-83
-42.31	7.17E-85	7.17E-85	1.11E-83
-42.3	7.17E-85	7.17E-85	1.11E-83
-42.29	7.17E-85	7.17E-85	1.11E-83
-42.28	7.17E-85	7.17E-85	1.11E-83
-42.27	7.17E-85	7.17E-85	1.11E-83
-42.26	7.17E-85	7.17E-85	1.11E-83
-42.25	7.17E-85	7.17E-85	1.11E-83
-42.24	7.17E-85	7.17E-85	1.12E-83
-42.23	7.17E-85	7.17E-85	1.12E-83
-42.22	7.17E-85	7.17E-85	1.12E-83
-42.21	7.17E-85	7.17E-85	1.12E-83
-42.2	7.17E-85	7.17E-85	1.12E-83
-42.19	7.17E-85	7.17E-85	1.12E-83
-42.18	7.17E-85	7.17E-85	1.12E-83
-42.17	7.17E-85	7.17E-85	1.13E-83
-42.16	7.17E-85	7.17E-85	1.13E-83
-42.15	7.17E-85	7.17E-85	1.13E-83
-42.14	7.17E-85	7.17E-85	1.13E-83
-42.13	7.17E-85	7.17E-85	1.13E-83
-42.12	7.17E-85	7.17E-85	1.13E-83
-42.11	7.17E-85	7.17E-85	1.13E-83
-42.1	7.17E-85	7.17E-85	1.14E-83
-42.09	7.17E-85	7.17E-85	1.14E-83
-42.08	7.17E-85	7.17E-85	1.14E-83
-42.07	7.17E-85	7.17E-85	1.14E-83
-42.06	7.17E-85	7.17E-85	1.14E-83
-42.05	7.17E-85	7.17E-85	1.14E-83
-42.04	7.17E-85	7.17E-85	1.14E-83
-42.03	7.17E-85	7.17E-85	1.15E-83
-42.02	7.17E-85	7.17E-85	1.15E-83
-42.01	7.17E-85	7.17E-85	1.15E-83
-42	7.17E-85	7.17E-85	1.15E-83
-41.99	7.17E-85	7.17E-85	1.15E-83
-41.98	7.17E-85	7.17E-85	1.15E-83
-41.97	7.17E-85	7.17E-85	1.15E-83
-41.96	7.17E-85	7.17E-85	1.16E-83
-41.95	7.17E-85	7.17E-85	1.16E-83
-41.94	7.17E-85	7.17E-85	1.16E-83
-41.93	7.17E-85	7.17E-85	1.16E-83
-41.92	7.17E-85	7.17E-85	1.16E-83
-41.91	7.17E-85	7.17E-85	1.16E-83
-41.9	7.17E-85	7.17E-85	1.16E-83
-41.89	7.17E-85	7.17E-85	1.17E-83
-41.88	7.17E-85	7.17E-85	1.17E-83
-41.87	7.17E-85	7.17E-85	1.17E-83
-41.86	7.17E-85	7.17E-85	1.17E-83
-41.85	7.17E-85	7.17E-85	1.17E-83
-41.84	7.17E-85	7.17E-85	1.17E-83
-41.83	7.17E-85	7.17E-85	1.17E-83
-41.82	7.17E-85	7.17E-85	1.18E-83
-41.81	7.17E-85	7.17E-85	1.18E-83
-41.8	7.17E-85	7.17E-85	1.18E-83
-41.79	7.17E-85	7.17E-85	1.18E-83
-41.78	7.17E-85	7.17E-85	1.18E-83
-41.77	7.17E-85	7.17E-85	1.18E-83
-41.76	7.17E-85	7.17E-85	1.18E-83
-41.75	7.17E-85	7.17E-85	1.19E-83
-41.74	7.17E-85	7.17E-85	1.19E-83
-41.73	7.17E-85	7.17E-85	1.19E-83
-41.72	7.17E-85	7.17E-85	1.19E-83
-41.71	7.17E-85	7.17E-85	1.19E-83
-41.7	7.17E-85	7.17E-85	1.19E-83
-41.69	7.17E-85	7.17E-85	1.19E-83
-41.68	7.17E-85	7.17E-85	1.20E-83
-41.67	7.17E-85	7.17E-85	1.20E-83
-41.66	7.17E-85	7.17E-85	1.20E-83
-41.65	7.17E-85	7.17E-85	1.20E-83
-41.64	7.17E-85	7.17E-85	1.20E-83
-41.63	7.17E-85	7.17E-85	1.20E-83
-41.62	7.17E-85	7.17E-85	1.20E-83
-41.61	7.17E-85	7.17E-85	1.21E-83
-41.6	7.17E-85	7.17E-85	1.21E-83
-41.59	7.17E-85	7.17E-85	1.21E-83
-41.58	7.17E-85	7.17E-85	1.21E-83
-41.57	7.17E-85	7.17E-85	1.21E-83
-41.56	7.17E-85	7.17E-85	1.21E-83
-41.55	7.17E-85	7.17E-85	1.21E-83
-41.54	7.17E-85	7.17E-85	1.22E-83
-41.53	7.17E-85	7.17E-85	1.22E-83
-41.52	7.17E-85	7.17E-85	1.22E-83
-41.51	7.17E-85	7.17E-85	1.22E-83
-41.5	7.17E-85	7.17E-85	1.22E-83
-41.49	7.17E-85	7.17E-85	1.22E-83
-41.48	7.17E-85	7.17E-85	1.22E-83
-41.47	7.17E-85	7.17E-85	1.23E-83
-41.46	7.17E-85	7.17E-85	1.23E-83
-41.45	7.17E-85	7.17E-85	1.23E-83
-41.44	7.17E-85	7.17E-85	1.23E-83
-41.43	7.17E-85	7.17E-85	1.23E-83
-41.42	7.17E-85	7.17E-85	1.23E-83
-41.41	7.17E-85	7.17E-85	1.23E-83
-41.4	7.17E-85	7.17E-85	1.24E-83
-41.39	7.17E-85	7.17E-85	1.24E-83
-41.38	7.17E-85	7.17E-85	1.24E-83
-41.37	7.17E-85	7.17E-85	1.24E-83
-41.36	7.17E-85	7.17E-85	1.24E-83
-41.35	7.17E-85	7.17E-85	1.24E-83
-41.34	7.17E-85	7.17E-85	1.24E-83
-41.33	7.17E-85	7.17E-85	1.25E-83
-41.32	7.17E-85	7.17E-85	1.25E-83
-41.31	7.17E-85	7.17E-85	1.25E-83
-41.3	7.17E-85	7.17E-85	1.25E-83
-41.29	7.17E-85	7.17E-85	1.25E-83
-41.28	7.17E-85	7.17E-85	1.25E-83
-41.27	7.17E-85	7.17E-85	1.25E-83
-41.26	7.17E-85	7.17E-85	1.26E-83
-41.25	7.17E-85	7.17E-85	1.26E-83
-41.24	7.17E-85	7.17E-85	1.26E-83
-41.23	7.17E-85	7.17E-85	1.26E-83
-41.22	7.17E-85	7.17E-85	1.26E-83
-41.21	7.17E-85	7.17E-85	1.26E-83
-41.2	7.17E-85	7.17E-85	1.26E-83
-41.19	7.17E-85	7.17E-85	1.27E-83
-41.18	7.17E-85	7.17E-85	1.27E-83
-41.17	7.17E-85	7.17E-85	1.27E-83
-41.16	7.17E-85	7.17E-85	1.27E-83
-41.15	7.17E-85	7.17E-85	1.27E-83
-41.14	7.17E-85	7.17E-85	1.27E-83
-41.13	7.17E-85	7.17E-85	1.27E-83
-41.12	7.17E-85	7.17E-85	1.28E-83
-41.11	7.17E-85	7.17E-85	1.28E-83
-41.1	7.17E-85	7.17E-85	1.28E-83
-41.09	7.17E-85	7.17E-85	1.28E-83
-41.08	7.17E-85	7.17E-85	1.28E-83
-41.07	7.17E-85	7.17E-85	1.28E-83
-41.06	7.17E-85	7.17E-85	1.28E-83
-41.05	7.17E-85	7.17E-85	1.29E-83
-41.04	7.17E-85	7.17E-85	1.29E-83
-41.03	7.17E-85	7.17E-85	1.29E-83
-41.02	7.17E-85	7.17E-85	1.29E-83
-41.01	7.17E-85	7.17E-85	1.29E-83
-41	7.17E-85	7.17E-85	1.29E-83
-40.99	7.17E-85	7.17E-85	1.29E-83
-40.98	7.17E-85	7.17E-85	1.30E-83
-40.97	7.17E-85	7.17E-85	1.30E-83
-40.96	7.17E-85	7.17E-85	1.30E-83
-40.95	7.17E-85	7.17E-85	1.30E-83
-40.94	7.17E-85	7.17E-85	1.30E-83
-40.93	7.17E-85	7.17E-85	1.30E-83
-40.92	7.17E-85	7.17E-85	1.30E-83
-40.91	7.17E-85	7.17E-85	1.31E-83
-40.9	7.17E-85	7.17E-85	1.31E-83
-40.89	7.17E-85	7.17E-85	1.31E-83
-40.88	7.17E-85	7.17E-85	1.31E-83
-40.87	7.17E-85	7.17E-85	1.31E-83
-40.86	7.17E-85	7.17E-85	1.31E-83
-40.85	7.17E-85	7.17E-85	1.31E-83
-40.84	7.17E-85	7.17E-85	1.32E-83
-40.83	7.17E-85	7.17E-85	1.32E-83
-40.82	7.17E-85	7.17E-85	1.32E-83
-40.81	7.17E-85	7.17E-85	1.32E-83
-40.8	7.17E-85	7.17E-85	1.32E-83
-40.79	7.17E-85	7.17E-85	1.32E-83
-40.78	7.17E-85	7.17E-85	1.32E-83
-40.77	7.17E-85	7.17E-85	1.33E-83
-40.76	7.17E-85	7.17E-85	1.33E-83
-40.75	7.17E-85	7.17E-85	1.33E-83
-40.74	7.17E-85	7.17E-85	1.33E-83
-40.73	7.17E-85	7.17E-85	1.33E-83
-40.72	7.17E-85	7.17E-85	1.33E-83
-40.71	7.17E-85	7.17E-85	1.33E-83
-40.7	7.17E-85	7.17E-85	1.34E-83
-40.69	7.17E-85	7.17E-85	1.34E-83
-40.68	7.17E-85	7.17E-85	1.34E-83
-40.67	7.17E-85	7.17E-85	1.34E-83
-40.66	7.17E-85	7.17E-85	1.34E-83
-40.65	7.17E-85	7.17E-85	1.34E-83
-40.64	7.17E-85	7.17E-85	1.34E-83
-40.63	7.17E-85	7.17E-85	1.35E-83
-40.62	7.17E-85	7.17E-85	1.35E-83
-40.61	7.17E-85	7.17E-85	1.35E-83
-40.6	7.17E-85	7.17E-85	1.35E-83
-40.59	7.17E-85	7.17E-85	1.35E-83
-40.58	7.17E-85	7.17E-85	1.35E-83
-40.57	7.17E-85	7.17E-85	1.35E-83
-40.56	7.17E-85	7.17E-85	1.36E-83
-40.55	7.17E-85	7.17E-85	1.36E-83
-40.54	7.17E-85	7.17E-85	1.36E-83
-40.53	7.17E-85	7.17E-85	1.36E-83
-40.52	7.17E-85	7.17E-85	1.36E-83
-40.51	7.17E-85	7.17E-85	1.36E-83
-40.5	7.17E-85	7.17E-85	1.36E-83
-40.49	7.17E-85	7.17E-85	1.37E-83
-40.48	7.17E-85	7.17E-85	1.37E-83
-40.47	7.17E-85	7.17E-85	1.37E-83
-40.46	7.17E-85	7.17E-85	1.37E-83
-40.45	7.17E-85	7.17E-85	1.37E-83
-40.44	7.17E-85	7.17E-85	1.37E-83
-40.43	7.17E-85	7.17E-85	1.37E-83
-40.42	7.17E-85	7.17E-85	1.38E-83
-40.41	7.17E-85	7.17E-85	1.38E-83
-40.4	7.17E-85	7.17E-85	1.38E-83
-40.39	7.17E-85	7.17E-85	1.38E-83
-40.38	7.17E-85	7.17E-85	1.38E-83
-40.37	7.17E-85	7.17E-85	1.38E-83
-40.36	7.17E-85	7.17E-85	1.38E-83
-40.35	7.17E-85	7.17E-85	1.39E-83
-40.34	7.17E-85	7.17E-85	1.39E-83
-40.33	7.17E-85	7.17E-85	1.39E-83
-40.32	7.17E-85	7.17E-85	1.39E-83
-40.31	7.17E-85	7.17E-85	1.39E-83
-40.3	7.17E-85	7.17E-85	1.39E-83
-40.29	7.17E-85	7.17E-85	1.39E-83
-40.28	7.17E-85	7.17E-85	1.40E-83
-40.27	7.17E-85	7.17E-85	1.40E-83
-40.26	7.17E-85	7.17E-85	1.40E-83
-40.25	7.17E-85	7.17E-85	1.40E-83
-40.24	7.17E-85	7.17E-85	1.40E-83
-40.23	7.17E-85	7.17E-85	1.40E-83
-40.22	7.17E-85	7.17E-85	1.41E-83
-40.21	7.17E-85	7.17E-85	1.41E-83
-40.2	7.17E-85	7.17E-85	1.41E-83
-40.19	7.17E-85	7.17E-85	1.41E-83
-40.18	7.17E-85	7.17E-85	1.41E-83
-40.17	7.17E-85	7.17E-85	1.41E-83
-40.16	7.17E-85	7.17E-85	1.41E-83
-40.15	7.17E-85	7.17E-85	1.42E-83
-40.14	7.17E-85	7.17E-85	1.42E-83
-40.13	7.17E-85	7.17E-85	1.42E-83
-40.12	7.17E-85	7.17E-85	1.42E-83
-40.11	7.17E-85	7.17E-85	1.42E-83
-40.1	7.17E-85	7.17E-85	1.42E-83
-40.09	7.17E-85	7.17E-85	1.42E-83
-40.08	7.17E-85	7.17E-85	1.43E-83
-40.07	7.17E-85	7.17E-85	1.43E-83
-40.06	7.17E-85	7.17E-85	1.43E-83
-40.05	7.17E-85	7.17E-85	1.43E-83
-40.04	7.17E-85	7.17E-85	1.43E-83
-40.03	7.17E-85	7.17E-85	1.43E-83
-40.02	7.17E-85	7.17E-85	1.43E-83
-40.01	7.17E-85	7.17E-85	1.44E-83
-40	7.17E-85	7.17E-85	1.44E-83
-39.99	7.17E-85	7.17E-85	1.44E-83
-39.98	7.17E-85	7.17E-85	1.44E-83
-39.97	7.17E-85	7.17E-85	1.44E-83
-39.96	7.17E-85	7.17E-85	1.44E-83
-39.95	7.17E-85	7.17E-85	1.44E-83
-39.94	7.17E-85	7.17E-85	1.45E-83
-39.93	7.17E-85	7.17E-85	1.45E-83
-39.92	7.17E-85	7.17E-85	1.45E-83
-39.91	7.17E-85	7.17E-85	1.45E-83
-39.9	7.17E-85	7.17E-85	1.45E-83
-39.89	7.17E-85	7.17E-85	1.45E-83
-39.88	7.17E-85	7.17E-85	1.45E-83
-39.87	7.17E-85	7.17E-85	1.46E-83
-39.86	7.17E-85	7.17E-85	1.46E-83
-39.85	7.17E-85	7.17E-85	1.46E-83
-39.84	7.17E-85	7.17E-85	1.46E-83
-39.83	7.17E-85	7.17E-85	1.46E-83
-39.82	7.17E-85	7.17E-85	1.46E-83
-39.81	7.17E-85	7.17E-85	1.46E-83
-39.8	7.17E-85	7.17E-85	1.47E-83
-39.79	7.17E-85	7.17E-85	1.47E-83
-39.78	7.17E-85	7.17E-85	1.47E-83
-39.77	7.17E-85	7.17E-85	1.47E-83
-39.76	7.17E-85	7.17E-85	1.47E-83
-39.75	7.17E-85	7.17E-85	1.47E-83
-39.74	7.17E-85	7.17E-85	1.47E-83
-39.73	7.17E-85	7.17E-85	1.48E-83
-39.72	7.17E-85	7.17E-85	1.48E-83
-39.71	7.17E-85	7.17E-85	1.48E-83
-39.7	7.17E-85	7.17E-85	1.48E-83
-39.69	7.17E-85	7.17E-85	1.48E-83
-39.68	7.17E-85	7.17E-85	1.48E-83
-39.67	7.17E-85	7.17E-85	1.48E-83
-39.66	7.17E-85	7.17E-85	1.49E-83
-39.65	7.17E-85	7.17E-85	1.49E-83
-39.64	7.17E-85	7.17E-85	1.49E-83
-39.63	7.17E-85	7.17E-85	1.49E-83
-39.62	7.17E-85	7.17E-85	1.49E-83
-39.61	7.17E-85	7.17E-85	1.49E-83
-39.6	7.17E-85	7.17E-85	1.49E-83
-39.59	7.17E-85	7.17E-85	1.50E-83
-39.58	7.17E-85	7.17E-85	1.50E-83
-39.57	7.17E-85	7.17E-85	1.50E-83
-39.56	7.17E-85	7.17E-85	1.50E-83
-39.55	7.17E-85	7.17E-85	1.50E-83
-39.54	7.17E-85	7.17E-85	1.50E-83
-39.53	7.17E-85	7.17E-85	1.50E-83
-39.52	7.17E-85	7.17E-85	1.51E-83
-39.51	7.17E-85	7.17E-85	1.51E-83
-39.5	7.17E-85	7.17E-85	1.51E-83
-39.49	7.17E-85	7.17E-85	1.51E-83
-39.48	7.17E-85	7.17E-85	1.51E-83
-39.47	7.17E-85	7.17E-85	1.51E-83
-39.46	7.17E-85	7.17E-85	1.51E-83
-39.45	7.17E-85	7.17E-85	1.52E-83
-39.44	7.17E-85	7.17E-85	1.52E-83
-39.43	7.17E-85	7.17E-85	1.52E-83
-39.42	7.17E-85	7.17E-85	1.52E-83
-39.41	7.17E-85	7.17E-85	1.52E-83
-39.4	7.17E-85	7.17E-85	1.52E-83
-39.39	7.17E-85	7.17E-85	1.52E-83
-39.38	7.17E-85	7.17E-85	1.53E-83
-39.37	7.17E-85	7.17E-85	1.53E-83
-39.36	7.17E-85	7.17E-85	1.53E-83
-39.35	7.17E-85	7.17E-85	1.53E-83
-39.34	7.17E-85	7.17E-85	1.53E-83
-39.33	7.17E-85	7.17E-85	1.53E-83
-39.32	7.17E-85	7.17E-85	1.53E-83
-39.31	7.17E-85	7.17E-85	1.54E-83
-39.3	7.17E-85	7.17E-85	1.54E-83
-39.29	7.17E-85	7.17E-85	1.54E-83
-39.28	7.17E-85	7.17E-85	1.54E-83
